"studentId","firstName","lastName","DOB","class","score"
"496","ycvozhu","oagud","2004-04-03","Class5","73"
"497","zfowx","uhzk","2000-09-25","Class4","85"
"498","ade","dvp","2006-04-27","Class2","65"
"499","cnhhh","hdkebtp","2005-11-10","Class4","85"
"500","boz","nfzu","2009-01-22","Class5","82"
"501","ebidefm","xixpi","2010-10-09","Class2","70"
"502","cvw","wlnbhdji","2006-10-21","Class2","68"
"503","awxoyrah","tqjialji","2002-08-16","Class1","69"
"504","ydpwb","zjck","2001-11-01","Class4","78"
"505","cfpizkmi","bbpg","2005-09-22","Class2","72"
"506","tivjkqro","mkufhlyx","2007-12-26","Class2","75"
"507","twr","uayeu","2006-12-30","Class2","76"
"508","lfjfm","vbhfspz","2001-01-09","Class5","68"
"509","csm","xyjw","2003-09-11","Class1","66"
"510","jqvyby","vkla","2001-11-06","Class4","84"
"511","tehu","rnlcukf","2004-06-25","Class3","66"
"512","qvtj","rmd","2000-01-01","Class1","82"
"513","ovbstsyl","pve","2008-12-26","Class1","81"
"514","wflwj","feusmgau","2007-07-23","Class1","75"
"515","mleengkr","kacrq","2009-02-26","Class5","72"
"516","jrzgjeh","ypufeiu","2000-05-28","Class1","74"
"517","gpz","jltqya","2006-08-30","Class5","80"
"518","ctbh","krzl","2002-05-05","Class1","72"
"519","perbt","tjruw","2004-11-24","Class3","73"
"520","wscvzy","qusomm","2007-12-05","Class1","74"
"521","vbxly","zqbg","2006-11-07","Class2","85"
"522","ogsclowi","xzqss","2009-03-11","Class4","76"
"523","ypfbmil","vksij","2002-08-18","Class5","81"
"524","rrxnmwon","upfjlk","2006-05-05","Class1","81"
"525","dzhpzqe","rpnrm","2009-09-04","Class3","83"
"526","qnhvtk","gfc","2005-08-13","Class1","72"
"527","xqrymauw","tvki","2005-09-14","Class2","77"
"528","ubllmve","kxm","2003-07-13","Class5","82"
"529","nrpa","jzaxor","2006-12-30","Class4","67"
"530","ipvtwedr","ksjyl","2000-09-03","Class3","75"
"531","xhyo","awdjqa","2004-10-07","Class3","79"
"532","zqz","mpio","2007-12-14","Class2","69"
"533","qtd","delqsyz","2008-12-22","Class5","67"
"534","dajlglsf","gbrvlv","2008-08-14","Class3","71"
"535","lfdh","jwuz","2004-04-28","Class3","68"
"536","xuhfqptq","pudvizaa","2009-08-29","Class2","83"
"537","wzh","ovywd","2007-03-25","Class5","71"
"538","jnbmjuz","dqo","2008-01-17","Class3","71"
"539","azaojk","mom","2005-10-06","Class1","68"
"540","qmoxcuik","hzn","2009-02-21","Class5","81"
"541","qiygqhy","hya","2002-01-03","Class5","75"
"542","xmcq","ivilby","2006-12-12","Class3","79"
"543","svg","ikvkhc","2006-02-24","Class4","66"
"544","ajkqixc","tdbjjpoa","2001-12-26","Class4","74"
"545","jeydnqb","epzu","2010-03-21","Class5","85"
"546","apfja","czlmqwc","2010-11-09","Class2","79"
"547","abvarc","pxygmki","2004-06-29","Class2","81"
"548","fpofqbr","xdpumt","2010-06-20","Class2","83"
"549","sclxfhq","rajmf","2007-04-15","Class4","78"
"550","wuk","jjlehbb","2004-03-31","Class4","85"
"551","sswfjdo","uietpg","2009-04-29","Class2","81"
"552","vwbymuy","jzcwl","2003-03-25","Class4","65"
"553","llo","vcx","2009-08-21","Class5","82"
"554","frxqrcp","yzw","2003-03-25","Class3","76"
"555","hyxynm","cks","2000-07-22","Class5","71"
"556","kvffmdzk","kvmt","2005-07-01","Class5","80"
"557","lqkrbnx","wtjerwdg","2003-03-20","Class3","66"
"558","zftdvyzs","tzkmcdo","2007-03-28","Class5","73"
"559","crbhg","akqvpf","2006-01-12","Class5","76"
"560","rinhz","oky","2002-06-25","Class5","72"
"561","inxmakq","isaus","2005-09-28","Class1","70"
"562","aaeswu","vkdvfcb","2002-09-10","Class2","72"
"563","kkvvxzqw","miq","2004-11-22","Class1","78"
"564","mosqjkk","mxicxcq","2003-11-21","Class4","84"
"565","yqxb","qvliz","2005-05-24","Class4","77"
"566","kaiorng","btpqjeo","2006-04-06","Class4","83"
"567","anqwg","upo","2000-02-22","Class4","78"
"568","pihq","browma","2010-12-27","Class1","82"
"569","dbbawqa","crlwfgs","2004-05-25","Class1","77"
"570","augzn","sgjvfsx","2010-09-15","Class3","82"
"571","jzm","bohdt","2001-06-19","Class5","75"
"572","pfqmdt","hebzm","2010-04-06","Class2","71"
"573","gep","flhyaxlp","2009-02-22","Class2","76"
"574","rrc","rqzupnl","2005-02-28","Class1","68"
"575","fhlrxdgg","fmppedk","2000-05-05","Class1","71"
"576","rlwkj","fyvgs","2004-07-11","Class2","76"
"577","vmyz","nhlxwmbi","2008-05-29","Class4","67"
"578","zcru","jwheobgt","2007-08-10","Class5","70"
"579","hfh","jqbi","2004-01-27","Class1","84"
"580","enpc","bxd","2004-04-01","Class1","75"
"581","ekvxg","vdscz","2007-04-22","Class5","73"
"582","iiesc","xlaiio","2001-07-10","Class4","69"
"583","lfxuxy","jnxdym","2010-03-20","Class5","78"
"584","iunoegm","oxxyflua","2001-03-21","Class5","77"
"585","zurig","suqpn","2003-11-12","Class1","83"
"586","nqiox","rsntdc","2007-01-22","Class4","69"
"587","fhhsdq","sztqoe","2002-04-19","Class4","85"
"588","ojpj","waxhs","2005-02-11","Class5","65"
"589","iwkjuiaf","aydq","2001-08-14","Class2","72"
"590","tgull","hfzc","2000-06-30","Class1","70"
"591","keu","tuxbtlf","2007-01-23","Class5","73"
"592","alzbgyo","jtkwrj","2001-09-02","Class4","81"
"593","ayqissvn","zet","2006-01-16","Class2","83"
"594","bbtcxdsc","ghnykqie","2006-08-04","Class1","68"
"595","ptkwik","iaqugf","2007-10-22","Class5","84"
"596","zoyu","erqx","2001-03-11","Class5","66"
"597","pbco","toib","2000-01-03","Class3","69"
"598","atk","njn","2000-02-17","Class3","66"
"599","jisd","uguv","2002-07-15","Class2","70"
"600","hiipnnup","yxgarymd","2009-09-23","Class5","75"
"601","msj","ejiriio","2002-04-20","Class2","72"
"602","juo","anbn","2000-02-03","Class1","76"
"603","jea","asrzkylr","2007-07-27","Class1","74"
"604","nvmgvrc","xtehgk","2009-12-28","Class4","82"
"605","jwfnxqid","znrr","2007-04-24","Class2","82"
"606","cuvs","jjmiuqi","2000-12-25","Class5","65"
"607","icaxcp","imfwj","2008-07-18","Class4","82"
"608","osfpp","tqlm","2006-02-06","Class4","85"
"609","xek","fpea","2001-05-24","Class3","70"
"610","lva","ysn","2004-04-18","Class2","76"
"611","ptsvn","ozuyxq","2000-05-13","Class5","72"
"612","qkal","qtzcqrd","2010-11-05","Class5","71"
"613","kdvda","dlmf","2002-08-20","Class2","77"
"614","mls","mahudqd","2005-09-12","Class1","68"
"615","gpjjq","hwphf","2002-08-24","Class1","78"
"616","axoe","wevbjgv","2008-05-23","Class3","76"
"617","hvmqozf","xjqfvf","2006-01-27","Class2","66"
"618","hfi","kqlddutq","2000-09-05","Class1","72"
"619","onr","dtouj","2001-04-13","Class2","71"
"620","cxezoxof","kcowuzx","2000-09-17","Class2","66"
"621","arse","hbgvp","2007-12-31","Class3","85"
"622","ltqnd","zhmev","2007-06-10","Class1","68"
"623","eic","sllmvx","2000-12-04","Class2","69"
"624","piwub","twhuv","2003-07-22","Class2","79"
"625","xgxxoxk","yum","2007-12-10","Class5","85"
"626","actzg","rvho","2007-05-11","Class1","85"
"627","flelymw","ututcljp","2003-09-07","Class3","85"
"628","cxe","ogfx","2006-08-15","Class1","74"
"629","jaw","vyvrjfqb","2005-10-08","Class4","71"
"630","dnvtv","kbufpx","2000-01-19","Class5","77"
"631","bfunp","ajvabug","2004-12-27","Class2","83"
"632","tsrv","ngdsx","2008-09-24","Class1","74"
"633","lflnrnhk","hpftmq","2008-09-11","Class4","83"
"634","wuajzffk","mfef","2008-11-26","Class3","76"
"635","tdsomg","znwpsge","2004-10-17","Class2","78"
"636","ueopo","swu","2000-10-31","Class2","74"
"637","nbela","bkoqj","2000-06-10","Class5","85"
"638","ioakv","njr","2005-03-20","Class4","65"
"639","zgc","zaacp","2003-11-13","Class5","65"
"640","imolddmw","lilo","2007-12-07","Class4","70"
"641","zdznco","eem","2005-10-07","Class3","71"
"642","xxhp","qgrr","2006-01-26","Class2","80"
"643","kul","xdd","2009-08-24","Class5","78"
"644","qmnmijbi","utumhaye","2009-07-04","Class4","82"
"645","tinprtt","fdroqd","2007-07-07","Class4","65"
"646","ibsusfc","uhh","2004-01-30","Class4","69"
"647","pfhdalym","zftrp","2007-12-18","Class3","77"
"648","cqvez","uiea","2005-05-14","Class1","66"
"649","dfr","cxzip","2003-03-02","Class1","74"
"650","gavu","cyf","2008-11-04","Class2","85"
"651","jasgqwq","uwsx","2007-06-11","Class5","66"
"652","nionms","keimppj","2008-07-04","Class3","85"
"653","kbbs","mvgl","2001-02-01","Class3","67"
"654","bci","tue","2006-08-18","Class2","72"
"655","oabmgvj","kpdh","2010-05-06","Class2","76"
"656","bpyayb","vkku","2008-05-20","Class3","76"
"657","uofaiubj","xkozrb","2009-09-21","Class5","74"
"658","dfisu","hobjjdp","2005-12-11","Class4","66"
"659","socb","dkypqp","2006-12-13","Class4","85"
"660","hptk","lkuzhpcb","2004-03-14","Class5","68"
"661","yqgh","jrkvps","2002-11-17","Class1","71"
"662","pus","xgy","2010-09-16","Class1","70"
"663","trz","xyao","2005-01-07","Class2","85"
"664","dosm","ogtwfzau","2003-12-25","Class1","77"
"665","npszja","zicepdol","2003-11-10","Class2","69"
"666","zhn","kukedvtk","2001-07-30","Class1","67"
"667","der","uuj","2005-11-25","Class5","82"
"668","mpckh","kyw","2006-08-20","Class4","73"
"669","ihwmdh","fjbkk","2000-07-11","Class4","68"
"670","cabei","cqnzqkb","2002-11-22","Class3","77"
"671","exbwubup","itjskiv","2009-08-19","Class3","76"
"672","gcwr","ujcp","2000-10-15","Class4","81"
"673","pzdzekc","kcja","2007-07-18","Class3","68"
"674","fepehm","zqx","2006-01-21","Class3","73"
"675","gusl","cqcqtno","2001-04-08","Class2","65"
"676","tgylasdz","gvbgk","2010-10-01","Class4","77"
"677","wvycgn","xwr","2007-11-21","Class4","72"
"678","lwr","awlnkpbc","2005-10-11","Class1","67"
"679","whnv","vidrwmb","2008-03-18","Class4","72"
"680","hgo","kczgeggq","2005-07-29","Class3","73"
"681","hthxc","ngtdj","2000-12-15","Class3","80"
"682","xmu","bsxfe","2009-05-14","Class4","67"
"683","rtyg","ccxkowh","2010-06-14","Class1","66"
"684","haviea","zovmuhc","2010-11-13","Class1","85"
"685","mrws","nrmrf","2003-02-22","Class5","71"
"686","diq","oat","2006-01-13","Class4","73"
"687","crwf","fiwyak","2010-11-19","Class3","83"
"688","cgpy","wghpyy","2006-06-18","Class2","78"
"689","lho","xdsm","2009-06-03","Class4","74"
"690","kylbklzm","pbxsofa","2000-04-15","Class4","75"
"691","nyk","shmc","2006-05-13","Class5","79"
"692","towkvb","ivx","2008-07-13","Class1","77"
"693","znqffpi","stq","2002-06-09","Class1","65"
"694","njnltc","sddcox","2009-09-06","Class1","83"
"695","dcdpdku","khcmgk","2005-12-05","Class5","71"
"696","mvp","exuker","2009-07-25","Class4","82"
"697","wgropla","oluhxlch","2009-12-29","Class4","76"
"698","tvphryc","pbze","2010-05-26","Class3","74"
"699","vlshvpu","pmtx","2000-11-11","Class1","67"
"700","nfisljhu","wiit","2009-12-24","Class4","74"
"701","qljmvps","dgkqmso","2007-01-20","Class3","75"
"702","gkcdrw","npb","2001-01-06","Class5","81"
"703","rhbubtsx","gcx","2001-04-22","Class3","85"
"704","qzl","hraub","2004-04-06","Class2","78"
"705","kqefnn","qvcieah","2006-05-21","Class3","71"
"706","kcev","wemvscto","2002-12-06","Class3","78"
"707","puinpil","fepqa","2010-12-28","Class5","73"
"708","grimklf","szil","2003-03-02","Class3","65"
"709","wdncho","pot","2008-02-21","Class5","84"
"710","itxcw","dbariu","2007-12-08","Class3","81"
"711","bjnm","rgahm","2004-09-13","Class3","80"
"712","xyasi","ozzbvkap","2005-02-01","Class2","82"
"713","vjdejfh","rbjqnu","2010-10-27","Class4","75"
"714","xrom","eko","2008-03-06","Class3","73"
"715","okli","nlxe","2003-11-01","Class2","76"
"716","wnmiwfve","feu","2009-08-02","Class4","83"
"717","hccrb","gxpnetss","2000-09-18","Class1","74"
"718","rrlzzu","zfq","2006-07-16","Class3","77"
"719","stgduj","bmwajcc","2000-05-17","Class4","81"
"720","njquojfz","tkiuzr","2003-08-29","Class2","80"
"721","tmwdlq","vpcb","2003-01-04","Class3","78"
"722","bvswljvi","oma","2006-12-06","Class2","67"
"723","jtodct","bggshul","2007-11-05","Class3","73"
"724","vhjfys","phggowww","2006-11-07","Class1","65"
"725","nrulgi","seg","2005-05-18","Class4","71"
"726","ijaiijhr","clzcw","2005-06-29","Class3","75"
"727","gif","qoc","2001-01-14","Class3","79"
"728","ykt","jhwnvr","2006-06-27","Class1","75"
"729","zqocnby","imzgkhp","2001-06-20","Class5","77"
"730","wwvqos","yjpp","2004-10-30","Class4","78"
"731","acqopfiq","jpu","2001-03-29","Class4","82"
"732","utlcxip","cnm","2009-07-03","Class4","78"
"733","houatgf","dghn","2010-07-12","Class2","78"
"734","pxqbn","wnrb","2009-08-16","Class5","70"
"735","fxwvv","faazmt","2001-02-21","Class3","82"
"736","fsu","ssbexx","2000-07-22","Class3","76"
"737","opitdcg","lwrm","2009-07-28","Class3","74"
"738","khkphnm","srpgvjnz","2004-09-22","Class4","74"
"739","fhmrs","lnfponq","2004-05-10","Class1","78"
"740","esnwvgu","qkajgko","2006-03-12","Class4","70"
"741","uhxamyso","jonh","2001-02-17","Class1","74"
"742","mlobpmcj","qcgt","2006-03-07","Class5","83"
"743","cacpchyw","whhs","2006-06-01","Class5","77"
"744","ygfovu","icz","2002-11-17","Class5","74"
"745","xfrfacj","bazfnt","2009-09-30","Class5","65"
"746","dtblewwp","neniiea","2007-07-10","Class5","78"
"747","eyuufruw","dawar","2006-03-28","Class5","70"
"748","wqtqms","gzscws","2002-06-28","Class1","66"
"749","mrkjqtij","yxdgai","2002-02-11","Class5","84"
"750","ovooct","hziniww","2005-12-15","Class2","85"
"751","bwniepk","pkdv","2009-01-28","Class1","67"
"752","ctvod","rhzvgfy","2009-09-20","Class3","66"
"753","ojykeyw","hleyjb","2006-04-21","Class5","71"
"754","tqwtavj","lpmxks","2000-10-15","Class2","66"
"755","uomiobl","mnbsfrp","2008-12-05","Class2","72"
"756","hbnueyfe","nzg","2008-05-18","Class4","85"
"757","cgzy","swm","2003-04-28","Class4","66"
"758","agu","jbnaz","2010-12-04","Class1","83"
"759","syjrq","iru","2001-09-30","Class3","82"
"760","nuhs","erz","2007-04-07","Class1","74"
"761","grnm","doknt","2007-08-15","Class4","77"
"762","wbecnm","mthe","2008-07-01","Class3","84"
"763","esqyht","vwpjwzc","2009-07-11","Class3","77"
"764","drxsc","gxj","2008-02-18","Class5","69"
"765","ierbwg","csasagl","2008-08-28","Class4","82"
"766","mqvifywt","lnju","2008-03-13","Class4","79"
"767","hgqxtgl","hwhpdjr","2002-06-25","Class1","81"
"768","lxdm","jwyy","2004-05-11","Class2","76"
"769","qkzm","xzmwhkn","2005-05-24","Class3","70"
"770","rww","wjzwk","2004-04-08","Class1","70"
"771","uwkyk","cyxvdh","2002-02-15","Class4","82"
"772","axmnyf","ltbhjtv","2010-01-05","Class4","74"
"773","ulfshh","pxbwc","2008-07-01","Class5","82"
"774","jaikt","ypvl","2005-08-22","Class2","70"
"775","mlgsvib","djxej","2005-06-15","Class4","75"
"776","rgg","dvjlwzcl","2004-02-14","Class2","71"
"777","vsraku","ofy","2002-09-06","Class1","75"
"778","xghnrt","tvykxk","2006-03-26","Class4","82"
"779","joriq","beqat","2000-07-05","Class3","75"
"780","ughv","fcc","2001-02-26","Class1","79"
"781","cxvjr","kmhggpsy","2006-06-05","Class2","68"
"782","ejadc","svpuz","2004-09-04","Class2","76"
"783","dlet","lvf","2007-01-25","Class2","83"
"784","wxbzsd","baq","2010-01-11","Class3","82"
"785","rpqiy","llb","2010-09-02","Class5","79"
"786","klft","xprbxu","2006-10-03","Class2","65"
"787","tmpaoc","holyfpwz","2006-02-28","Class4","72"
"788","sxmybfr","ybi","2007-09-19","Class2","73"
"789","bnq","dryth","2009-08-28","Class2","65"
"790","qjkcub","offovwp","2008-02-25","Class1","81"
"791","zsmjyxsc","qkklx","2003-03-14","Class4","71"
"792","eyltklym","rqetp","2006-06-23","Class4","83"
"793","gcv","abn","2004-10-10","Class3","85"
"794","qoy","zcqmuucs","2008-02-08","Class3","71"
"795","qewxkd","mkpdvflv","2006-09-26","Class4","72"
"796","wkiiowd","nyabrni","2004-07-13","Class1","78"
"797","ctvy","vii","2006-07-25","Class4","78"
"798","rjdq","acieulf","2009-09-30","Class4","73"
"799","pul","esyqiqla","2008-04-20","Class4","70"
"800","tiyceju","ntmz","2007-01-04","Class4","68"
"801","qdcqde","ajq","2009-08-19","Class3","77"
"802","yopgcgpm","fpkoyvfd","2009-04-23","Class2","78"
"803","itbhfpv","ecu","2006-11-06","Class3","71"
"804","iilcnga","oeexvkth","2002-02-07","Class4","85"
"805","gpfkh","zflk","2000-06-09","Class2","72"
"806","opbryx","srpo","2000-04-17","Class1","75"
"807","tnud","phhzgmk","2009-12-12","Class5","84"
"808","jxsslx","tcnj","2007-03-06","Class3","77"
"809","dajl","jpg","2001-01-01","Class1","74"
"810","arv","nqev","2005-01-14","Class3","72"
"811","roh","xzh","2004-10-29","Class2","85"
"812","igedpe","eynax","2006-01-10","Class4","84"
"813","suz","edibv","2001-03-25","Class4","77"
"814","wgjhkr","utxpm","2008-02-15","Class5","79"
"815","vdvccr","etxcsik","2000-01-16","Class2","75"
"816","xohde","iiskoriu","2004-03-13","Class4","65"
"817","sqol","jmdl","2006-12-02","Class4","65"
"818","xrhapuhg","vekhsing","2000-07-21","Class1","84"
"819","sauy","uycmfm","2007-03-16","Class1","65"
"820","malkm","drvrng","2006-04-06","Class3","85"
"821","owxdp","acj","2001-01-28","Class4","80"
"822","xdat","ivebsb","2005-10-01","Class5","77"
"823","gtlqlzx","sqzr","2006-02-17","Class5","79"
"824","oykocful","lbm","2005-02-17","Class5","73"
"825","sfg","zxkw","2005-12-30","Class1","77"
"826","qceflqkr","exbthur","2001-06-24","Class5","73"
"827","weslnbqp","wylaax","2004-06-01","Class4","77"
"828","brbizocy","oscp","2002-01-29","Class4","65"
"829","zqpuvdlh","yiajm","2005-04-17","Class5","76"
"830","ujmrfmyq","gcdgn","2006-04-11","Class2","70"
"831","gaus","onkbzoe","2008-05-28","Class2","71"
"832","ecf","lsyz","2002-09-29","Class1","68"
"833","zaaorb","wnrz","2006-06-13","Class2","67"
"834","ogkzkzx","kjecybqy","2008-05-13","Class3","79"
"835","tqvjl","bha","2005-01-17","Class3","71"
"836","fabcojw","fzrom","2006-01-24","Class4","72"
"837","fpdwl","yrxmon","2010-07-23","Class3","81"
"838","dkxdei","xeldljjz","2009-09-16","Class3","74"
"839","zyvp","rjc","2007-11-06","Class2","71"
"840","vvokf","aqfl","2009-01-01","Class4","76"
"841","opgj","aqocn","2009-09-23","Class1","70"
"842","cwybeqqp","ezl","2007-03-01","Class4","66"
"843","jegylqk","nfdtvs","2002-02-11","Class5","81"
"844","fmhrcj","zdzqz","2010-02-26","Class5","81"
"845","hti","kkkcxm","2002-02-24","Class2","72"
"846","tlqepqi","oxg","2000-10-14","Class1","71"
"847","gymoqz","viizah","2007-11-01","Class5","72"
"848","gooiga","fxuudtl","2009-03-24","Class3","72"
"849","ouixu","npda","2006-06-05","Class4","66"
"850","hgc","tkfdoi","2008-07-09","Class3","65"
"851","nwnfauy","cyxuoubu","2005-12-23","Class2","76"
"852","qqyqwkf","bwldxkwl","2005-06-10","Class3","85"
"853","xpfrhi","qwt","2010-02-17","Class2","68"
"854","ctw","ovq","2008-04-12","Class5","66"
"855","mikjzh","cgxrbmvp","2008-10-22","Class1","78"
"856","gmfxsmha","oubdo","2010-08-23","Class2","85"
"857","szjn","hqginu","2004-11-28","Class4","72"
"858","mvgm","kbmrho","2009-03-15","Class2","65"
"859","fleqi","ayp","2005-11-11","Class4","73"
"860","wdcuykaj","nwhy","2008-01-25","Class1","73"
"861","npxro","ghoq","2004-12-15","Class1","79"
"862","muzcae","psqizm","2010-09-25","Class4","73"
"863","jnoctpe","tdckp","2003-02-04","Class2","85"
"864","udn","gmfnfl","2008-04-05","Class5","76"
"865","ntcerfh","opt","2004-02-25","Class4","76"
"866","jdfmjrd","zsquncqf","2005-09-07","Class4","71"
"867","tzfu","mqfz","2001-10-06","Class2","65"
"868","sbgsfob","cdsrfbob","2001-03-29","Class1","66"
"869","eorsivq","bsq","2005-02-21","Class2","78"
"870","htngira","jmvdydm","2006-12-06","Class2","76"
"871","zmpg","ukbogyyc","2004-12-14","Class4","85"
"872","lxj","ebb","2009-04-18","Class3","71"
"873","cvhagzk","ttmzq","2006-08-31","Class2","79"
"874","byzhv","fuufat","2002-08-21","Class4","83"
"875","ewnrgo","wfdn","2000-03-24","Class3","74"
"876","tvw","ensueizh","2008-05-31","Class5","66"
"877","zpf","ecjbozc","2010-06-28","Class4","81"
"878","ysiv","psqpc","2004-07-27","Class2","81"
"879","riux","wbohlwo","2006-09-19","Class3","67"
"880","iwam","tnsiu","2007-04-17","Class2","69"
"881","giftoorx","bgxu","2005-04-13","Class1","85"
"882","jjqtb","jpzzmic","2006-09-24","Class3","72"
"883","khscqcu","zsveadf","2007-01-29","Class4","80"
"884","mfgssqra","fcbs","2006-01-15","Class2","76"
"885","kbja","uzv","2007-06-18","Class1","72"
"886","csmmcry","noqicvx","2005-03-18","Class5","71"
"887","kdkts","gkdayazz","2007-10-15","Class3","71"
"888","pzx","hemwupzk","2007-03-17","Class3","77"
"889","dwgxsy","eopla","2001-06-11","Class4","84"
"890","imiinmjh","lfxiwra","2008-12-09","Class4","81"
"891","gqonfxji","jos","2000-02-15","Class2","67"
"892","kxtihnv","hncq","2000-06-04","Class3","80"
"893","epffxzpj","crilqmd","2002-12-23","Class1","83"
"894","wrywnlol","igpjqiww","2006-05-17","Class3","73"
"895","vbdnnx","kbtdhc","2003-09-01","Class3","83"
"896","czqfo","qhducubz","2010-11-23","Class3","65"
"897","onz","xscr","2005-04-13","Class5","73"
"898","isppp","nmyy","2000-06-12","Class1","66"
"899","krju","pfkonmp","2009-01-03","Class1","69"
"900","bvbd","ndnde","2002-09-30","Class3","69"
"901","foxwfh","obn","2000-11-18","Class2","71"
"902","jzp","syy","2002-12-17","Class4","82"
"903","mjsi","iypqgwry","2002-06-24","Class2","69"
"904","kria","xgohna","2001-12-12","Class2","76"
"905","kepgx","otpxizo","2002-03-07","Class1","76"
"906","lmbjd","afk","2002-04-16","Class3","73"
"907","qow","gbv","2004-01-09","Class2","83"
"908","pmbscdni","pxtrf","2002-07-27","Class3","79"
"909","avdjz","cvwiiat","2000-06-11","Class3","85"
"910","etlxegr","wegkb","2000-11-27","Class1","82"
"911","ntoheiv","tfpxbek","2005-04-02","Class5","72"
"912","dammrs","nhvch","2008-02-27","Class2","66"
"913","tblpcyc","akh","2005-01-20","Class1","79"
"914","fwh","owo","2009-09-20","Class4","78"
"915","ylcy","skkovpua","2008-09-25","Class4","79"
"916","tsiqmfea","aqoijmk","2004-12-21","Class3","70"
"917","jzc","ehwmxmlm","2002-02-13","Class5","71"
"918","ufaetiic","nfzz","2009-11-01","Class3","80"
"919","scvv","srhd","2003-05-22","Class5","75"
"920","zjagodks","criouz","2003-12-28","Class3","79"
"921","emti","rcohxyx","2007-01-09","Class5","67"
"922","kpm","vlbjkxm","2000-02-25","Class5","83"
"923","boxokr","hvmsulu","2002-08-01","Class4","71"
"924","xqvwgqr","rhehzui","2004-03-13","Class5","66"
"925","xxl","yin","2005-08-17","Class5","76"
"926","ssgg","jkhkhm","2008-10-04","Class1","76"
"927","ysvuu","ylp","2003-01-17","Class4","65"
"928","rzxox","dcgiu","2000-01-01","Class1","81"
"929","xkvvh","oeok","2002-06-19","Class4","84"
"930","guwk","lxn","2001-02-07","Class4","85"
"931","guoj","qaewhbt","2004-09-30","Class1","73"
"932","klrk","uxwf","2004-02-09","Class1","77"
"933","nivncq","tuvyga","2005-02-05","Class3","71"
"934","hhmluri","jghschaf","2009-06-13","Class3","65"
"935","dpzsa","wplbkvon","2006-07-15","Class1","73"
"936","kxfnspu","vnf","2006-02-05","Class5","79"
"937","sqvy","jqavyq","2003-01-24","Class4","66"
"938","qxuxgiq","esvyzjcm","2005-01-31","Class3","85"
"939","qmjl","hpi","2000-12-02","Class2","82"
"940","cebq","ozrp","2002-10-15","Class3","85"
"941","rgjgqvz","oozrjf","2000-12-30","Class5","76"
"942","gpy","ilaw","2005-01-14","Class5","65"
"943","klg","mkueay","2001-06-26","Class2","76"
"944","ziavh","azu","2005-05-25","Class2","81"
"945","dgoxhfx","bbxk","2010-06-29","Class1","81"
"946","axx","ruhk","2000-10-29","Class3","69"
"947","qyos","qbfivwx","2001-08-22","Class4","84"
"948","zomekaan","yfdfntd","2003-08-07","Class1","68"
"949","pbcfk","fagmt","2001-11-27","Class2","68"
"950","ytzhzj","ypbn","2004-12-05","Class1","69"
"951","ftdtmuf","vvuxm","2010-09-11","Class5","76"
"952","xomyfzwt","qgckfeoe","2001-02-20","Class1","78"
"953","aniwqemq","knm","2010-09-12","Class1","71"
"954","yvowdm","ovijq","2000-10-07","Class1","85"
"955","aeawimn","ile","2001-09-02","Class1","84"
"956","glqja","cwxvevz","2002-06-30","Class4","84"
"957","smz","exzmsn","2010-06-19","Class2","75"
"958","zhlwnd","wfw","2007-05-13","Class3","71"
"959","hkxbqoku","glaewifc","2002-09-07","Class3","68"
"960","pnw","mtkxyawn","2001-08-08","Class3","82"
"961","cbqblcr","rwiyncfl","2001-12-31","Class3","68"
"962","fptsxlp","qbcfc","2004-01-10","Class3","77"
"963","baucubs","eeekr","2000-10-13","Class1","84"
"964","ryveow","cpqqczd","2002-05-30","Class5","67"
"965","aundhg","couvy","2007-04-17","Class2","72"
"966","dznt","cozrwl","2010-01-24","Class3","80"
"967","lfvnrp","pxufjop","2002-05-19","Class1","76"
"968","qsq","izaigtih","2004-01-09","Class4","77"
"969","mcdrd","hexs","2004-03-12","Class4","72"
"970","atiw","lpr","2005-01-02","Class5","67"
"971","phkf","fzjqsyh","2008-11-29","Class2","84"
"972","euf","zaghhf","2005-10-01","Class4","80"
"973","liaoh","ccojd","2004-05-20","Class1","70"
"974","otbsqwe","tth","2001-01-01","Class4","76"
"975","baucm","edtsw","2005-10-24","Class5","68"
"976","dxv","eswxpy","2006-01-20","Class2","67"
"977","sldurgo","kwwgsfji","2006-08-10","Class1","67"
"978","tkwvxe","jtofop","2000-10-12","Class5","65"
"979","mydondq","odoreef","2000-04-05","Class5","70"
"980","eyqilv","hco","2005-04-10","Class5","68"
"981","lpdw","jzsl","2010-01-26","Class3","79"
"982","rxqxpyy","vvzifq","2006-01-23","Class4","73"
"983","tvlrch","qjdr","2001-06-26","Class3","72"
"984","xwcm","nyd","2008-08-26","Class1","84"
"985","eyd","fwp","2006-05-27","Class4","75"
"986","bxfpc","kyt","2000-04-04","Class5","67"
"987","tounaso","zlcbapv","2003-12-07","Class5","69"
"988","ojg","xxs","2007-04-05","Class5","69"
"989","abtqek","slpd","2009-06-27","Class4","73"
"990","daqgr","esdom","2006-11-13","Class2","67"
"991","qon","pegiyotq","2006-02-27","Class2","67"
"992","mwes","vdx","2005-01-17","Class1","74"
"993","yvmfmw","jtovkl","2001-05-15","Class2","65"
"994","twne","wxfdxm","2002-12-24","Class2","70"
"995","ykcyi","oussdnu","2003-05-20","Class2","75"
"996","wtk","hlk","2010-07-18","Class2","65"
"997","dbm","aqj","2002-10-11","Class4","81"
